date,instrument,signal,entry_price,atr14,label
2020-07-09,cl1s,1,11.79731841,0.5081090664285713,1
2020-07-10,cl1s,1,12.07423678,0.5110866835714285,1
2020-07-13,cl1s,1,11.94024402,0.5000269628571428,1
2020-07-14,cl1s,1,11.99681874,0.49215754642857135,1
2020-07-15,cl1s,1,12.26778189,0.44855672642857136,-1
2020-07-16,cl1s,1,12.12850997,0.41785685928571414,-1
2020-07-17,cl1s,1,12.07517178,0.4030920707142856,1
2020-07-20,cl1s,1,12.12554673,0.3744841385714284,-1
2020-07-21,cl1s,1,12.42186997,0.38578736999999996,-1
2020-07-22,cl1s,1,12.4159435,0.37208396142857136,-1
2020-07-23,cl1s,1,12.16999522,0.3772439314285715,-1
2020-07-24,cl1s,1,12.23518633,0.37224835785714294,-1
2020-07-27,cl1s,1,12.32704653,0.3782785971428572,-1
2020-07-28,cl1s,1,12.16110552,0.3845482378571429,-1
2020-07-29,cl1s,1,12.22925987,0.3615122914285716,-1
2020-07-30,cl1s,1,11.8292235,0.3705961800000002,1
2020-07-31,cl1s,1,11.93293663,0.3628480057142858,1
2020-08-03,cl1s,1,12.15221583,0.3660804357142859,1
2020-08-21,cl1s,1,12.45736572,0.37103171714285715,-1
2020-08-24,cl1s,1,12.53974793,0.34384025499999993,-1
2020-08-25,cl1s,1,12.75453009,0.3269300607142856,-1
2020-08-26,cl1s,1,12.76629898,0.32130985499999987,-1
2020-09-01,cl1s,1,12.58093903,0.29006394642857114,-1
2020-09-02,cl1s,1,12.21316134,0.3158009057142855,-1
2020-09-16,cl1s,1,11.81596144,0.47348749642857146,-1
2020-09-21,cl1s,1,11.56157178,0.5305491407142858,-1
2020-09-22,cl1s,1,11.63759627,0.5358728485714286,-1
2020-09-23,cl1s,1,11.67560852,0.5253813485714286,-1
2020-09-24,cl1s,1,11.78672125,0.5184937507142856,-1
2020-09-25,cl1s,1,11.76917714,0.4849576057142856,-1
2020-09-28,cl1s,1,11.87151781,0.4297634164285712,-1
2020-09-29,cl1s,1,11.4884713,0.4294656785714283,-1
2020-09-30,cl1s,1,11.76040508,0.43849293285714264,-1
2020-10-01,cl1s,1,11.3218022,0.47405821928571407,1
2020-10-02,cl1s,1,10.833491,0.4996360014285712,1
2020-10-05,cl1s,1,11.46800316,0.5247115564285713,-1
2020-10-07,cl1s,1,11.68145656,0.509405909285714,-1
2020-10-08,cl1s,1,12.04403494,0.517133674285714,-1
2020-10-09,cl1s,1,11.87151781,0.48517832214285683,-1
2020-10-12,cl1s,1,11.52940756,0.4952035307142855,-1
2020-10-13,cl1s,1,11.75455704,0.48872891714285693,-1
2020-10-14,cl1s,1,12.00017465,0.49060864357142847,-1
2020-10-15,cl1s,1,11.97114665,0.5136900864285714,-1
2020-10-16,cl1s,1,11.93631305,0.5122914314285714,-1
2020-10-19,cl1s,1,11.91889625,0.47876948857142854,-1
2020-10-20,cl1s,1,12.10467544,0.4733297699999999,-1
2020-10-21,cl1s,1,11.61990787,0.453406062142857,-1
2020-10-22,cl1s,1,11.79697866,0.4369165464285714,-1
2020-10-23,cl1s,1,11.56765747,0.4080983164285713,-1
2020-10-26,cl1s,1,11.19319629,0.4038920457142856,-1
2020-10-27,cl1s,1,11.48637907,0.40222996857142856,-1
2020-10-28,cl1s,1,10.8535687,0.4233483221428571,-1
2020-10-29,cl1s,1,10.49942712,0.4594681128571429,-1
2020-10-30,cl1s,1,10.38912072,0.45570684071428563,1
2020-11-02,cl1s,1,10.68520631,0.5038388764285714,1
2020-11-03,cl1s,1,10.9319443,0.5121368342857142,1
2020-11-04,cl1s,1,11.36446148,0.510892777142857,1
2020-11-05,cl1s,1,11.25996068,0.5133808914285714,1
2020-11-06,cl1s,1,10.78099871,0.534944547142857,1
2020-11-09,cl1s,1,11.69538066,0.59196383,1
2020-11-10,cl1s,1,12.00598025,0.6025383150000001,1
2020-11-11,cl1s,1,12.03210545,0.6114540578571429,1
2020-11-12,cl1s,1,11.93631305,0.6108320285714287,1
2020-11-13,cl1s,1,11.64893587,0.6002575428571431,1
2020-11-16,cl1s,1,12.00017465,0.613527485,1
2020-11-17,cl1s,1,12.02326856,0.5827122585714285,1
2020-11-18,cl1s,1,12.12719117,0.5522818907142858,1
2020-11-19,cl1s,1,12.09543704,0.541812647857143,1
2020-11-20,cl1s,1,12.24554748,0.4882115035714286,1
2020-11-23,cl1s,1,12.43029878,0.47398944000000004,1
2020-11-24,cl1s,1,12.96434553,0.4818027785714287,1
2020-12-01,cl1s,1,12.86042292,0.4106144535714286,1
2020-12-02,cl1s,1,13.07115487,0.41577592857142864,1
2020-12-03,cl1s,1,13.17507748,0.41273776,1
2020-12-04,cl1s,1,13.35405531,0.4128223535714285,1
2020-12-07,cl1s,1,13.20971835,0.3965142428571428,1
2020-12-08,cl1s,1,13.16353053,0.3897097857142858,1
2020-12-09,cl1s,1,13.14043661,0.3878540242857142,1
2020-12-11,cl1s,1,13.44354423,0.4156904385714286,1
2021-01-04,cl1s,1,13.69510189,0.41524015714285706,1
2021-01-05,cl1s,1,14.359438,0.4399609542857142,1
2021-01-06,cl1s,1,14.56075197,0.4454153449999999,1
2021-01-07,cl1s,1,14.61827025,0.44782087428571427,1
2021-01-08,cl1s,1,15.0237741,0.47123902999999995,1
2021-01-11,cl1s,1,15.02665002,0.4720607192857142,1
2021-01-15,cl1s,1,15.0613076,0.43830433928571455,1
2021-01-19,cl1s,1,15.22220673,0.4364289671428575,1
2021-01-20,cl1s,1,15.31702229,0.44195597857142893,1
2021-01-21,cl1s,1,15.26530471,0.4339317050000004,1
2021-02-04,cl1s,-1,16.15599631,0.4079942171428573,-1
2021-02-05,cl1s,-1,16.33413463,0.3893184250000003,-1
2021-02-08,cl1s,-1,16.65593288,0.38767659714285735,-1
2021-02-09,cl1s,-1,16.76798763,0.39485959428571454,-1
2021-02-10,cl1s,-1,16.85992999,0.3983484778571433,-1
2021-02-11,cl1s,-1,16.73350925,0.3809040571428577,-1
2021-02-12,cl1s,-1,17.08691269,0.4071733021428579,-1
2021-02-16,cl1s,-1,17.25355821,0.4207183814285721,-1
2021-02-17,cl1s,-1,17.56370873,0.4358828464285721,1
2021-02-18,cl1s,-1,17.38278759,0.4551489085714292,-1
2021-02-19,cl1s,-1,17.01807356,0.4676480671428576,-1
2021-02-22,cl1s,-1,17.71878398,0.4942929264285722,-1
2021-02-23,cl1s,-1,17.71016869,0.5049409300000007,-1
2021-02-24,cl1s,-1,18.15529212,0.5248220628571436,1
2021-02-25,cl1s,-1,18.2443168,0.5223474335714293,1
2021-03-05,cl1s,-1,18.97948839,0.7048295392857143,1
2021-03-08,cl1s,-1,18.68082493,0.7415304921428572,1
2021-04-15,cl1s,1,18.20152545,0.619499350714286,1
2021-04-16,cl1s,1,18.10981567,0.5788979207142858,1
2021-04-19,cl1s,1,18.178598,0.5514133192857145,1
2021-04-20,cl1s,1,17.96078727,0.562824170714286,1
2021-04-21,cl1s,1,17.58248443,0.5523313500000003,1
2021-04-22,cl1s,1,17.60541188,0.5188981507142861,1
2021-04-23,cl1s,1,17.80889295,0.46374352500000043,1
2021-04-26,cl1s,1,17.74297655,0.45079510000000056,1
2021-04-27,cl1s,1,18.0381674,0.4399019371428575,1
2021-04-28,cl1s,1,18.30183302,0.45522995000000044,1
2021-04-29,cl1s,1,18.63141504,0.47506746714285747,-1
2021-04-30,cl1s,1,18.22158696,0.47276937357142906,1
2021-05-03,cl1s,1,18.48238665,0.4895339821428575,-1
2021-05-04,cl1s,1,18.82629832,0.46161953928571464,-1
2021-05-05,cl1s,1,18.80910274,0.4786104135714288,-1
2021-05-12,cl1s,1,18.93806962,0.47983866999999997,-1
2021-05-14,cl1s,1,18.73458854,0.5299924557142857,-1
2021-05-17,cl1s,1,18.9982945,0.534091622857143,-1
2021-05-19,cl1s,1,18.15844835,0.5904068278571428,1
2021-05-20,cl1s,1,17.75429031,0.5975787957142854,1
2021-05-21,cl1s,1,18.22437484,0.6127351478571426,1
2021-05-24,cl1s,1,18.93236801,0.6262539821428569,1
2021-05-25,cl1s,1,18.93810075,0.6111089371428571,1
2021-05-26,cl1s,1,18.97822992,0.6049713535714287,1
2021-05-27,cl1s,1,19.16167754,0.6072276978571429,1
2021-05-28,cl1s,1,19.00975998,0.5980200057142859,1
2021-06-01,cl1s,1,19.41105166,0.6129717735714291,1
2021-06-02,cl1s,1,19.72921863,0.6051968278571432,1
2021-06-03,cl1s,1,19.72348589,0.5687623571428578,1
2021-06-04,cl1s,1,19.95566179,0.551161834285715,1
2021-06-07,cl1s,1,19.84387339,0.5405153200000006,1
2021-06-08,cl1s,1,20.07891566,0.518403329285715,1
2021-06-09,cl1s,1,20.05311834,0.4694703142857148,1
2021-06-10,cl1s,1,20.14770852,0.4631233542857152,1
2021-06-15,cl1s,1,20.67225407,0.42627003714285777,-1
2021-06-16,cl1s,1,20.68085317,0.4303648500000004,-1
2021-06-17,cl1s,1,20.34455577,0.45323675642857175,1
2021-06-18,cl1s,1,20.49114695,0.46563217428571463,1
2021-06-21,cl1s,1,21.01715058,0.46475075142857186,1
2021-06-22,cl1s,1,20.93954349,0.45907492571428626,1
2021-06-24,cl1s,1,21.06888864,0.4608676500000001,1
2021-06-25,cl1s,1,21.2844639,0.46626660000000036,1
2021-06-28,cl1s,1,20.95678951,0.4669849707142862,1
2021-06-29,cl1s,1,20.97690986,0.48101205285714344,1
2021-06-30,cl1s,1,21.11775237,0.46777903357142897,1
2021-07-01,cl1s,1,21.62363564,0.493942156428572,-1
2021-07-02,cl1s,1,21.60351528,0.4956489457142865,-1
2021-07-06,cl1s,1,21.089009,0.5441976635714294,-1
2021-07-07,cl1s,1,20.75271159,0.5937558564285723,1
2021-07-08,cl1s,1,20.96541252,0.5925239971428581,-1
2021-07-09,cl1s,1,21.43105508,0.5943717842857151,-1
2021-07-12,cl1s,1,21.29883558,0.5793841707142864,-1
2021-07-13,cl1s,1,21.62938431,0.5966301914285719,-1
2021-07-14,cl1s,1,21.02002492,0.6335859500000005,-1
2021-07-15,cl1s,1,20.65541545,0.6405855328571436,-1
2021-07-16,cl1s,1,20.70750252,0.6521379385714293,-1
2021-07-19,cl1s,1,19.19987133,0.7385830750000005,1
2021-07-20,cl1s,1,19.44583803,0.7545467007142863,1
2021-07-21,cl1s,1,20.34289306,0.8115705571428578,-1
2021-07-22,cl1s,1,20.80878292,0.7983206435714288,-1
2021-07-23,cl1s,1,20.85508254,0.7904271264285716,-1
2021-07-26,cl1s,1,20.80878292,0.7461338892857144,-1
2021-07-27,cl1s,1,20.73354605,0.6941583242857146,-1
2021-07-28,cl1s,1,20.94768177,0.6624668792857145,-1
2021-07-29,cl1s,1,21.30361005,0.6499343350000001,-1
2021-07-30,cl1s,1,21.39910301,0.6404648171428572,-1
2021-08-02,cl1s,1,20.62069074,0.6729640200000002,-1
2021-08-03,cl1s,1,20.41812993,0.663903397857143,-1
2021-08-04,cl1s,1,19.72074199,0.6916004885714288,-1
2021-08-05,cl1s,1,19.99275222,0.6887067628571426,-1
2021-08-06,cl1s,1,19.75836042,0.6138832785714285,-1
2021-08-09,cl1s,1,19.23748976,0.6248380978571427,-1
2021-08-10,cl1s,1,19.76125415,0.5907334714285716,-1
2021-08-11,cl1s,1,20.03905184,0.6033418485714288,-1
2021-08-12,cl1s,1,19.99275222,0.6103694685714286,-1
2021-08-13,cl1s,1,19.80466004,0.6016882914285715,-1
2021-08-16,cl1s,1,19.47188156,0.6318657192857143,-1
2021-08-17,cl1s,1,19.26569161,0.6406482557142859,-1
2021-08-18,cl1s,1,18.93753015,0.6747725807142858,1
2021-08-19,cl1s,1,18.44093183,0.7059839442857145,1
2021-08-20,cl1s,1,18.04597644,0.6817582142857146,1
2021-08-23,cl1s,1,19.06240575,0.7128709007142862,1
2021-08-24,cl1s,1,19.61418166,0.7012661250000003,1
2021-08-25,cl1s,1,19.85231653,0.6989056435714289,1
2021-08-26,cl1s,1,19.57933266,0.6775085335714286,1
2021-08-27,cl1s,1,19.96267171,0.646624922857143,1
2021-08-30,cl1s,1,20.09916365,0.6374694107142859,1
2021-08-31,cl1s,1,19.8929737,0.6044855592857145,1
2021-09-01,cl1s,1,19.91911046,0.6244850985714291,1
2021-09-02,cl1s,1,20.32568218,0.6519737371428577,1
2021-09-03,cl1s,1,20.12239632,0.626659785714286,1
2021-09-07,cl1s,1,19.84941245,0.6364092100000003,1
2021-09-08,cl1s,1,20.1253004,0.6028048121428576,1
2021-09-09,cl1s,1,19.78842669,0.5930553885714289,1
2021-09-10,cl1s,1,20.24727192,0.5942999957142858,1
2021-09-13,cl1s,1,20.45927004,0.5362183207142854,1
2021-09-14,cl1s,1,20.46217412,0.5123633478571425,1
2021-09-15,cl1s,1,21.08655213,0.5343514107142856,-1
2021-09-16,cl1s,1,21.09821343,0.5363331528571429,-1
2021-09-17,cl1s,1,20.93787051,0.5331322428571428,1
2021-09-20,cl1s,1,20.44809576,0.5384963749999999,1
2021-09-21,cl1s,1,20.55013216,0.5575407485714283,1
2021-09-22,cl1s,1,21.05739887,0.5512556228571425,1
2021-09-23,cl1s,1,21.36933874,0.5331531514285709,1
2021-09-24,cl1s,1,21.5675809,0.5328555214285711,1
2021-09-27,cl1s,1,21.9961338,0.5315456121428568,1
2021-09-28,cl1s,1,21.94948859,0.5522767642857137,1
2021-09-29,cl1s,1,21.8153836,0.5466332128571422,1
2021-09-30,cl1s,1,21.87369012,0.5603517414285706,1
2021-10-01,cl1s,1,22.12149282,0.5667161071428567,1
2021-10-04,cl1s,1,22.62875952,0.6047149164285711,1
2021-11-03,cl1s,1,23.73092812,0.6915686014285721,1
2021-11-05,cl1s,1,23.85125561,0.795544967142858,-1
2021-11-08,cl1s,1,24.04495351,0.7894657035714293,-1
2021-11-09,cl1s,1,24.69648283,0.7890464442857148,-1
2021-11-10,cl1s,1,23.87179933,0.8097997914285718,-1
2021-11-11,cl1s,1,23.94516974,0.8028820085714289,-1
2021-11-12,cl1s,1,23.71038441,0.799108672857143,-1
2021-11-15,cl1s,1,23.73679776,0.7988990428571431,-1
2021-11-16,cl1s,1,23.70157995,0.780870882857143,-1
2021-11-17,cl1s,1,23.05063363,0.7853977178571429,-1
2021-11-18,cl1s,1,23.30625639,0.7866594399999999,-1
2021-11-19,cl1s,1,22.57208405,0.831818645,-1
2021-11-22,cl1s,1,22.81284502,0.8515385128571425,-1
2021-11-23,cl1s,1,23.33300761,0.8386575592857142,-1
2021-11-24,cl1s,1,23.30031167,0.756817876428571,-1
2021-11-26,cl1s,1,20.25661743,0.9329887442857137,1
2021-11-29,cl1s,1,20.79164181,1.0005135049999994,-1
2021-11-30,cl1s,1,19.67106297,1.0849283678571424,1
2021-12-01,cl1s,1,19.48974916,1.0964471214285711,1
2021-12-02,cl1s,1,19.76617842,1.1592254799999997,1
2021-12-03,cl1s,1,19.69484183,1.197510279285714,1
2021-12-06,cl1s,1,20.65491336,1.2402697042857138,1
2021-12-07,cl1s,1,21.41583692,1.2781137921428567,1
2021-12-08,cl1s,1,21.50798,1.2628273814285707,1
2021-12-09,cl1s,1,21.08590522,1.2753537449999997,1
2021-12-10,cl1s,1,21.30288733,1.228008333571428,1
2021-12-13,cl1s,1,21.18993774,1.225672909285714,1
2021-12-14,cl1s,1,21.02348571,1.2035925385714281,1
2021-12-15,cl1s,1,21.06509871,1.2252482878571427,1
2021-12-16,cl1s,1,21.50929624,1.0306901064285712,-1
2021-12-17,cl1s,1,21.08298586,0.9813761735714284,1
2021-12-20,cl1s,1,20.45395447,0.9351702599999998,1
2021-12-21,cl1s,1,21.20223352,0.9001152549999999,1
2021-12-22,cl1s,1,21.69114892,0.8429401264285714,1
2021-12-23,cl1s,1,21.99821163,0.8018577471428571,1
2021-12-27,cl1s,1,22.52886371,0.7942243371428572,1
2021-12-28,cl1s,1,22.65109256,0.7486651228571429,1
2021-12-29,cl1s,1,22.82400166,0.7470934607142858,1
2021-12-30,cl1s,1,22.95219289,0.7198100521428571,1
2021-12-31,cl1s,1,22.42154082,0.7224921871428569,1
2022-01-03,cl1s,1,22.68090447,0.7205072607142858,1
2022-01-04,cl1s,1,22.95219289,0.7083156185714287,1
2022-01-05,cl1s,1,23.20857536,0.7042000064285714,1
2022-01-06,cl1s,1,23.68854718,0.734650747142857,1
2022-01-07,cl1s,1,23.52160046,0.7240036349999998,1
2022-01-10,cl1s,1,23.32186063,0.6605468457142852,1
2022-01-11,cl1s,1,24.21323687,0.6684257092857138,1
2022-01-12,cl1s,1,24.63656606,0.6592691921428566,1
2022-01-13,cl1s,1,24.4815441,0.6565009428571423,1
2022-01-14,cl1s,1,24.98545239,0.6391776399999998,1
2022-01-18,cl1s,1,25.44436886,0.6749239171428568,1
2022-01-19,cl1s,1,25.7353159,0.6741148828571425,-1
2022-01-20,cl1s,1,25.66032955,0.7008980185714283,-1
2022-01-21,cl1s,1,25.53735194,0.7151019078571428,1
2022-01-24,cl1s,1,24.98845184,0.7582369307142854,1
2022-01-25,cl1s,1,25.67532682,0.7752012428571425,1
2022-01-26,cl1s,1,26.20023128,0.7941107342857142,1
2022-01-27,cl1s,1,25.97827168,0.7695017385714288,1
2022-01-28,cl1s,1,26.04126022,0.7793972135714287,1
2022-01-31,cl1s,1,26.44018761,0.7888211478571431,1
2022-02-01,cl1s,1,26.45518488,0.7669777914285719,1
2022-02-02,cl1s,1,26.4731816,0.7820125792857144,1
2022-02-10,cl1s,1,26.95909316,0.8233501421428573,1
2022-02-15,cl1s,1,27.6159736,0.9122625307142859,1
2022-02-16,cl1s,1,28.11190396,0.9686182528571431,1
2022-02-17,cl1s,1,27.56393153,0.982798293571429,1
2022-02-18,cl1s,1,27.6159736,1.0178154835714288,1
2022-02-22,cl1s,1,28.13639435,1.0969034450000001,1
2022-02-23,cl1s,1,28.19455902,1.1120553257142858,1
2022-02-24,cl1s,1,28.41191121,1.2315497764285717,1
2022-02-25,cl1s,1,28.0384328,1.2871479042857144,1
2022-02-28,cl1s,1,29.30274907,1.4085153571428572,1
2022-03-03,cl1s,1,32.96100075,1.907345772857143,1
2022-03-14,cl1s,-1,31.53443566,3.073762338571428,-1
2022-03-21,cl1s,-1,34.18667643,3.0664294614285708,1
2022-03-22,cl1s,-1,33.96906551,3.0062275378571424,1
2022-03-23,cl1s,-1,35.72860528,2.9403825414285714,1
2022-03-24,cl1s,-1,34.92344485,2.8825113928571424,1
2022-03-25,cl1s,-1,35.40840635,2.6761860528571426,1
2022-03-28,cl1s,-1,32.9400767,2.6515099914285716,1
2022-04-14,cl1s,-1,33.21721321,1.9554680757142855,1
2022-04-27,cl1s,1,31.85580083,1.5145593935714288,1
2022-04-28,cl1s,1,32.89871766,1.527096397857143,1
2022-04-29,cl1s,1,32.68950979,1.543942567142857,1
2022-05-02,cl1s,1,32.83939005,1.5460539542857146,1
2022-05-03,cl1s,1,31.97757854,1.4718086264285717,1
2022-05-04,cl1s,1,33.6637315,1.5079471085714287,-1
2022-05-05,cl1s,1,33.80424424,1.4992487014285714,-1
2022-05-06,cl1s,1,34.27574257,1.5030403142857138,-1
2022-05-09,cl1s,1,32.18990891,1.5364957299999993,1
2022-05-10,cl1s,1,31.15011459,1.5637061349999992,1
2022-05-11,cl1s,1,33.00800535,1.671432573571428,1
2022-05-12,cl1s,1,33.13915058,1.7060031699999991,1
2022-05-13,cl1s,1,34.50056296,1.655150937857142,1
2022-05-16,cl1s,1,35.65901249,1.6790158014285708,-1
2022-05-17,cl1s,1,34.96062904,1.7044473828571418,1
2022-05-18,cl1s,1,34.13468697,1.7248491428571422,1
2022-05-19,cl1s,1,35.04354215,1.788576952857143,1
2022-05-20,cl1s,1,35.1679118,1.7286234435714285,1
2022-05-23,cl1s,1,35.17110077,1.7101071778571426,1
2022-05-24,cl1s,1,35.00527456,1.6360596692857137,1
2022-05-25,cl1s,1,35.18385663,1.5821328021428567,1
2022-05-26,cl1s,1,36.38290767,1.5981257399999997,1
2022-05-27,cl1s,1,36.69542629,1.4674744535714275,1
2022-05-31,cl1s,1,36.56786767,1.4820629535714274,1
2022-06-01,cl1s,1,36.75601663,1.373221892857142,1
2022-06-02,cl1s,1,37.26944008,1.4178254835714275,1
2022-06-03,cl1s,1,37.90723319,1.4363668407142842,-1
2022-06-06,cl1s,1,37.78924146,1.3614604978571414,-1
2022-06-07,cl1s,1,38.07943733,1.3382266057142849,-1
2022-06-08,cl1s,1,38.94045802,1.2824197085714277,-1
2022-06-09,cl1s,1,38.74912009,1.1687558657142847,-1
2022-06-10,cl1s,1,38.48124698,1.203151137142856,-1
2022-06-13,cl1s,1,38.56416009,1.248024437857142,-1
2022-06-14,cl1s,1,37.92636698,1.344604536428571,-1
2022-06-15,cl1s,1,36.89224877,1.395052236428571,-1
2022-06-16,cl1s,1,37.59688452,1.4146807421428567,-1
2022-06-21,cl1s,1,35.72764246,1.5644132178571424,-1
2022-06-22,cl1s,1,34.641329,1.6812434357142851,1
2022-06-23,cl1s,1,34.01498611,1.6418056828571426,1
2020-01-21,ho1s,1,1.62481978,0.04780785214285715,-1
2020-01-23,ho1s,1,1.59142091,0.0508279635714286,-1
2020-01-31,ho1s,1,1.444279,0.04723074928571426,1
2020-02-03,ho1s,1,1.39948896,0.04797392357142855,1
2020-02-04,ho1s,1,1.40481055,0.04872422499999997,1
2020-03-09,ho1s,1,1.03433707,0.07732378857142859,1
2020-04-15,ho1s,-1,0.80619064,0.07202227071428571,1
2020-04-16,ho1s,-1,0.83486343,0.07236886428571429,1
2020-04-21,ho1s,1,0.64130004,0.0819411642857143,1
2020-05-18,ho1s,-1,0.82871631,0.06501108214285715,-1
2020-05-20,ho1s,-1,0.81570586,0.060670344285714294,-1
2020-07-01,ho1s,-1,0.93442002,0.03917466928571429,-1
2020-07-10,ho1s,-1,0.96682405,0.03304226642857143,1
2020-09-08,ho1s,1,0.81993471,0.03357206,1
2020-09-21,ho1s,1,0.84315909,0.03393369571428574,1
2020-09-22,ho1s,1,0.83463079,0.03417845000000003,1
2020-09-23,ho1s,1,0.84125365,0.033097477857142885,1
2020-09-24,ho1s,1,0.84772599,0.03143473000000002,1
2020-09-25,ho1s,1,0.85291892,0.029981320714285737,-1
2020-09-29,ho1s,1,0.8396732,0.026437313571428582,1
2020-09-30,ho1s,1,0.86714301,0.027248467857142855,-1
2020-10-01,ho1s,1,0.84667236,0.02922798142857142,1
2020-10-02,ho1s,1,0.81656845,0.03097640571428571,1
2020-10-23,ho1s,1,0.8658414,0.02827702142857143,-1
2020-10-26,ho1s,1,0.8430443,0.02714945928571429,-1
2020-10-27,ho1s,1,0.86628987,0.02666867285714286,-1
2020-10-29,ho1s,1,0.81239901,0.030565273571428575,-1
2020-10-30,ho1s,1,0.81165157,0.02984401642857143,-1
2020-12-18,ho1s,-1,1.12565918,0.026905920714285676,1
2020-12-21,ho1s,-1,1.09917308,0.028872184285714253,-1
2021-01-04,ho1s,1,1.08667473,0.029543353571428534,1
2021-06-17,ho1s,1,1.54375104,0.033382352857142875,1
2021-06-28,ho1s,1,1.58158521,0.036331698571428594,1
2021-06-29,ho1s,1,1.58434448,0.03729318500000002,1
2021-07-07,ho1s,1,1.55794495,0.043981472857142836,1
2021-07-08,ho1s,1,1.58128691,0.044289607142857124,-1
2021-11-03,ho1s,1,1.82025181,0.04537423928571428,1
2021-11-04,ho1s,1,1.79939125,0.04878367357142858,1
2021-11-05,ho1s,1,1.83602807,0.04872208571428571,-1
2021-11-08,ho1s,1,1.84462651,0.047824664999999995,-1
2021-11-12,ho1s,1,1.79722295,0.04934755214285713,-1
2021-11-15,ho1s,1,1.79303588,0.051061899285714266,-1
2021-11-18,ho1s,1,1.78249345,0.0500364957142857,-1
2021-11-22,ho1s,1,1.74233989,0.05587413642857143,-1
2021-11-26,ho1s,1,1.56729628,0.06426601785714288,1
